time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
17:23:11.978485,tcp6 240e:390:9af:5e50:dd5f:3fd7:42d:47fb.58489<->240e:f7:e000:604::3cbc:4223.443,en0,Established,7570,2794,0,0,0,12.41 ms,262144,73728,BE,-,cubic,1,-,-,-,so,
17:23:11.978502,tcp4 192.168.1.23:58496<->public1.alidns.com:853,en0,Established,4176,1676,134,0,0,9.38 ms,131072,43008,BE,-,cubic,1,-,-,-,so,
17:23:11.974073,tcp4 192.168.1.23:58501<->public1.alidns.com:853,en0,Established,3877,1661,0,0,0,13.06 ms,131072,43008,BE,-,cubic,1,-,-,-,so,
17:23:11.979641,zoom.us.90190,,,19738705,94213,506700,0,0,,,,,,,,,,,,
17:23:11.974673,tcp4 127.0.0.1:52794<->localhost:7890,lo0,CloseWait,19658137,1090,506700,0,0,1.00 ms,468224,407296,BE,BG,cubic,-,-,-,-,so,
17:23:11.975443,tcp4 127.0.0.1:61691<->localhost:7890,lo0,Established,17236,10165,0,0,0,1.00 ms,396928,404736,BE,BG,cubic,-,-,-,-,so,
17:23:11.975541,tcp4 127.0.0.1:61736<->localhost:7890,lo0,Established,35245,74073,0,0,0,1.00 ms,326848,344896,BE,BG,cubic,-,-,-,-,so,
17:23:11.976770,tcp4 127.0.0.1:55065<->localhost:7890,lo0,CloseWait,7970,3790,0,0,0,1.00 ms,400512,404608,BE,BG,cubic,-,-,-,-,so,
17:23:11.977080,tcp4 127.0.0.1:56947<->localhost:7890,lo0,CloseWait,2912,2489,0,0,0,1.00 ms,405568,405888,BE,BG,cubic,-,-,-,-,so,
17:23:11.977114,tcp4 127.0.0.1:56949<->localhost:7890,lo0,CloseWait,17205,2606,0,0,0,1.00 ms,391360,405888,BE,BG,cubic,-,-,-,-,so,
17:23:11.979674,Slack Helper.80555,,,1623284,310731,1100,0,0,,,,,,,,,,,,
17:23:11.975151,tcp4 198.18.0.1:61225<->198.18.0.162:443,utun4,Established,1612511,67715,1100,0,0,1.22 ms,185984,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.976282,tcp4 127.0.0.1:62169<->localhost:7890,lo0,Established,10773,243016,0,0,0,1.00 ms,399872,431040,BE,-,cubic,-,-,-,-,so,
17:23:11.979686,TencentMeeting.36901,,,30694,81478,0,0,0,,,,,,,,,,,,
17:23:11.975115,tcp6 fdfe:dcba:9876::1.61221<->240e:e1:a800:120::42.8080,utun4,Established,30694,81478,0,0,0,1.31 ms,193088,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979692,ZoomCefHelper.30172,,,18773,21574,0,0,0,,,,,,,,,,,,
17:23:11.976977,tcp4 127.0.0.1:56795<->localhost:7890,lo0,Established,9387,10800,0,0,0,1.00 ms,399552,398528,BE,-,cubic,-,-,-,-,so,
17:23:11.977029,tcp4 127.0.0.1:56879<->localhost:7890,lo0,Established,9386,10774,0,0,0,1.00 ms,399552,398592,BE,-,cubic,-,-,-,-,so,
17:23:11.979704,MarvisService.58943,,,5921,11045,0,0,0,,,,,,,,,,,,
17:23:11.975768,tcp4 198.18.0.1:61892<->198.18.0.158:443,utun4,Established,5921,11045,0,0,0,1.22 ms,273152,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979711,Tailscale.90049,,,6749382,325,0,0,0,,,,,,,,,,,,
17:23:11.974844,tcp4 127.0.0.1:59116<->localhost:61325,lo0,Established,6749382,325,0,0,0,1.00 ms,424400,408000,BE,BG,cubic,-,-,-,-,so,
17:23:11.979718,io.tailscale.ip.92662,,,67295,7030082,485,4068,14468,,,,,,,,,,,,
17:23:11.974529,tcp4 127.0.0.1:61325<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974548,tcp4 *:43530<->*:*,,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974566,tcp6 *.53345<->*.*,,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974864,tcp4 127.0.0.1:61325<->localhost:59116,lo0,Established,325,6749382,0,0,0,1.22 ms,408000,424448,BE,-,cubic,-,-,-,-,so,
17:23:11.975078,tcp6 240e:390:9af:5e50:dd5f:3fd7:42d:47fb.60722<->lb.fra.tailscale.com.80,en0,Established,16766,23995,0,2205,1420,244.03 ms,131072,114688,BE,-,cubic,1,-,-,-,so,
17:23:11.975097,tcp6 240e:390:9af:5e50:dd5f:3fd7:42d:47fb.60744<->2606:b740:1:20::102.443,en0,Established,43326,256058,485,1783,13048,244.03 ms,131072,118784,BE,-,cubic,1,-,-,-,so,
17:23:11.976596,tcp6 240e:390:9af:5e50:dd5f:3fd7:42d:47fb.65496<->derp2e.tailscale.com.443,en0,Established,6878,647,0,80,0,153.16 ms,131072,64128,BE,-,cubic,1,-,-,-,so,
17:23:11.979757,jetbrains-toolb.78161,,,5766,948,0,0,0,,,,,,,,,,,,
17:23:11.974621,tcp4 127.0.0.1:58437<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974638,tcp4 127.0.0.1:52829<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.978246,tcp4 127.0.0.1:58418<->localhost:7890,lo0,Established,5766,948,0,0,0,1.00 ms,402688,407424,BE,-,cubic,-,-,-,-,so,
17:23:11.979773,zed.69207,,,201167,231035,0,0,56,,,,,,,,,,,,
17:23:11.974656,tcp4 127.0.0.1:44438<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.975696,tcp4 198.18.0.1:61817<->198.18.0.35:443,utun4,Established,201167,231035,0,0,56,1.22 ms,272640,65507,BE,-,cubic,-,-,-,-,so,
17:23:11.979784,WeType.57147,,,401229,778932,0,0,0,,,,,,,,,,,,
17:23:11.975502,tcp4 198.18.0.1:61720<->198.18.0.64:443,utun4,Established,233464,510542,0,0,0,2.53 ms,198528,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.975732,tcp4 198.18.0.1:61873<->198.18.0.64:443,utun4,Established,167765,268390,0,0,0,4.28 ms,257728,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979796,WeChat.42837,,,1005828,361454,3736,0,0,,,,,,,,,,,,
17:23:11.974741,tcp4 127.0.0.1:14013<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974758,tcp4 127.0.0.1:14016<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974775,tcp4 127.0.0.1:14019<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974792,tcp4 127.0.0.1:14022<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974809,tcp4 127.0.0.1:14023<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974826,tcp6 fdfe:dcba:9876::1.61522<->240e:978:d04:3001::1d.80,utun4,CloseWait,165230,698,3736,0,0,2.75 ms,284864,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.974882,tcp6 fdfe:dcba:9876::1.53885<->240e:e9:6003:218::1c.80,utun4,CloseWait,749,724,0,0,0,1.00 ms,276768,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.975255,tcp6 fdfe:dcba:9876::1.61581<->240e:978:d04:3002::13.8080,utun4,Established,839849,360032,0,0,0,1.22 ms,219008,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979838,WeChatAppEx Hel.42935,,,354,2993,0,0,0,,,,,,,,,,,,
17:23:11.977919,tcp4 127.0.0.1:58254<->localhost:7890,lo0,CloseWait,354,2993,0,0,0,1.00 ms,408064,405504,BE,-,cubic,-,-,-,-,so,
17:23:11.979845,Orca.51668,,,0,0,0,0,0,,,,,,,,,,,,
17:23:11.974707,tcp4 127.0.0.1:56670<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.974724,tcp4 *:6768<->*:*,,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
17:23:11.979856,2.1.205.81084,,,81399,2816125,0,0,0,,,,,,,,,,,,
17:23:11.977661,tcp4 198.18.0.1:57935<->198.18.0.11:443,utun4,Established,1472,839,0,0,0,1.00 ms,276032,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.977697,tcp4 198.18.0.1:57937<->198.18.0.10:443,utun4,Established,65856,2171657,0,0,0,1.00 ms,224543,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.977731,tcp4 198.18.0.1:57955<->198.18.0.10:443,utun4,Established,8732,591629,0,0,0,1.00 ms,269248,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.978005,tcp4 198.18.0.1:58298<->198.18.0.15:443,utun4,Established,5339,52000,0,0,0,1.00 ms,272320,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979878,2.1.205.10744,,,3950,47616,0,0,0,,,,,,,,,,,,
17:23:11.977626,tcp4 198.18.0.1:57784<->198.18.0.10:443,utun4,Established,2478,46777,0,0,0,1.00 ms,275072,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.978142,tcp4 198.18.0.1:58341<->198.18.0.11:443,utun4,Established,1472,839,0,0,0,1.00 ms,276032,65535,BE,-,cubic,-,-,-,-,so,
17:23:11.979890,shuihu.79011,,,0,0,0,0,0,,,,,,,,,,,,
17:23:11.976804,tcp4 127.0.0.1:8787<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
